county,binge_alcohol
"Wells, Indiana",15.442857142857141
"White, Indiana",16.514285714285716
"Whitley, Indiana",17.47142857142857
"Adair, Iowa",20.814285714285713
"Adams, Iowa",22.614285714285717
"Allamakee, Iowa",26.45714285714286
"Appanoose, Iowa",20.142857142857142
"Audubon, Iowa",22.099999999999998
"Benton, Iowa",23.82857142857143
"Black Hawk, Iowa",24.157142857142855
"Boone, Iowa",23.5
"Bremer, Iowa",24.285714285714285
"Buchanan, Iowa",25.685714285714283
"Buena Vista, Iowa",19.8
"Butler, Iowa",23.442857142857143
"Calhoun, Iowa",22.228571428571424
"Carroll, Iowa",26.32857142857143
"Cass, Iowa",21.057142857142857
"Cedar, Iowa",25.014285714285712
"Cerro Gordo, Iowa",23.485714285714284
"Cherokee, Iowa",23.214285714285715
"Chickasaw, Iowa",26.171428571428574
"Clarke, Iowa",20.157142857142855
"Clay, Iowa",22.314285714285713
"Clayton, Iowa",27.371428571428574
"Clinton, Iowa",28.75714285714286
"Crawford, Iowa",21.128571428571426
"Dallas, Iowa",21.985714285714288
"Davis, Iowa",18.914285714285715
"Decatur, Iowa",19.0
"Delaware, Iowa",27.342857142857145
"Des Moines, Iowa",22.985714285714288
"Dickinson, Iowa",28.214285714285715
"Dubuque, Iowa",30.042857142857148
"Emmet, Iowa",22.728571428571428
"Fayette, Iowa",25.714285714285715
"Floyd, Iowa",23.985714285714288
"Franklin, Iowa",21.985714285714288
"Fremont, Iowa",25.12857142857143
"Greene, Iowa",21.942857142857143
"Grundy, Iowa",23.82857142857143
"Guthrie, Iowa",22.071428571428566
"Hamilton, Iowa",22.7
"Hancock, Iowa",21.52857142857142
"Hardin, Iowa",22.171428571428574
"Harrison, Iowa",21.771428571428572
"Henry, Iowa",22.25714285714286
"Howard, Iowa",26.5
"Humboldt, Iowa",23.857142857142854
"Ida, Iowa",21.28571428571429
"Iowa, Iowa",22.557142857142857
"Jackson, Iowa",28.057142857142853
"Jasper, Iowa",21.671428571428574
"Jefferson, Iowa",19.185714285714287
"Johnson, Iowa",22.271428571428572
"Jones, Iowa",25.62857142857143
"Keokuk, Iowa",22.185714285714287
"Kossuth, Iowa",23.942857142857143
"Lee, Iowa",25.28571428571428
"Linn, Iowa",22.9
"Louisa, Iowa",21.74285714285714
"Lucas, Iowa",21.428571428571427
"Lyon, Iowa",21.77142857142857
"Madison, Iowa",21.514285714285716
"Mahaska, Iowa",19.900000000000002
"Marion, Iowa",20.814285714285713
"Marshall, Iowa",22.37142857142857
"Mills, Iowa",20.328571428571426
"Mitchell, Iowa",23.457142857142856
"Monona, Iowa",24.728571428571428
"Monroe, Iowa",24.97142857142857
"Montgomery, Iowa",23.11428571428571
"Muscatine, Iowa",22.842857142857138
"O'Brien, Iowa",21.485714285714288
"Osceola, Iowa",22.242857142857144
"Page, Iowa",19.58571428571429
"Palo Alto, Iowa",22.82857142857143
"Plymouth, Iowa",25.514285714285716
"Pocahontas, Iowa",25.357142857142858
"Polk, Iowa",22.342857142857138
"Pottawattamie, Iowa",23.014285714285712
"Poweshiek, Iowa",23.88571428571429
"Ringgold, Iowa",20.728571428571428
"Sac, Iowa",23.271428571428572
"Scott, Iowa",25.614285714285717
"Shelby, Iowa",24.67142857142857
"Sioux, Iowa",18.97142857142857
"Story, Iowa",20.78571428571428
"Tama, Iowa",24.2
"Taylor, Iowa",20.657142857142855
"Union, Iowa",22.928571428571427
"Van Buren, Iowa",21.585714285714285
"Wapello, Iowa",20.414285714285715
"Warren, Iowa",22.71428571428571
"Washington, Iowa",21.342857142857145
"Wayne, Iowa",20.41428571428571
"Webster, Iowa",24.142857142857142
"Winnebago, Iowa",23.32857142857143
"Winneshiek, Iowa",29.52857142857143
"Woodbury, Iowa",21.5
"Worth, Iowa",22.699999999999996
"Wright, Iowa",25.62857142857143
"Allen, Kansas",16.557142857142857
"Anderson, Kansas",16.685714285714287
"Atchison, Kansas",19.057142857142857
"Barber, Kansas",16.67142857142857
"Barton, Kansas",17.585714285714285
"Bourbon, Kansas",16.385714285714283
"Brown, Kansas",20.400000000000002
"Butler, Kansas",15.557142857142859
"Chase, Kansas",14.657142857142857
"Chautauqua, Kansas",14.685714285714285
"Cherokee, Kansas",16.97142857142857
"Cheyenne, Kansas",18.228571428571428
"Clark, Kansas",15.014285714285714
"Clay, Kansas",18.857142857142858
"Cloud, Kansas",19.228571428571428
"Coffey, Kansas",17.02857142857143
"Comanche, Kansas",18.199999999999996
"Cowley, Kansas",13.742857142857142
"Crawford, Kansas",17.128571428571426
"Decatur, Kansas",19.24285714285714
"Dickinson, Kansas",17.757142857142856
"Doniphan, Kansas",19.514285714285712
"Douglas, Kansas",19.985714285714288
"Edwards, Kansas",19.25714285714286
"Elk, Kansas",16.071428571428573
"Ellis, Kansas",21.414285714285715
"Ellsworth, Kansas",16.900000000000002
"Finney, Kansas",15.842857142857142
"Ford, Kansas",15.642857142857142
"Franklin, Kansas",18.08571428571429
"Geary, Kansas",15.585714285714287
"Gove, Kansas",19.057142857142857
"Graham, Kansas",20.6
"Grant, Kansas",15.5
"Gray, Kansas",14.857142857142858
"Greeley, Kansas",19.2
"Greenwood, Kansas",16.0
"Hamilton, Kansas",17.442857142857143
"Harper, Kansas",16.6
"Harvey, Kansas",14.957142857142857
"Haskell, Kansas",14.385714285714284
"Hodgeman, Kansas",15.957142857142857
"Jackson, Kansas",17.985714285714288
"Jefferson, Kansas",19.814285714285717
"Jewell, Kansas",18.571428571428573
"Johnson, Kansas",18.571428571428573
"Kearny, Kansas",16.114285714285714
"Kingman, Kansas",16.700000000000003
"Kiowa, Kansas",15.857142857142858
"Labette, Kansas",15.385714285714286
"Lane, Kansas",20.1
"Leavenworth, Kansas",17.45714285714286
"Lincoln, Kansas",15.342857142857143
"Linn, Kansas",16.757142857142856
"Logan, Kansas",16.128571428571426
"Lyon, Kansas",16.67142857142857
"Marion, Kansas",14.285714285714283
"Marshall, Kansas",20.257142857142856
"McPherson, Kansas",15.37142857142857
"Meade, Kansas",16.25714285714286
"Miami, Kansas",18.28571428571429
"Mitchell, Kansas",18.38571428571429
"Montgomery, Kansas",15.057142857142855
"Morris, Kansas",17.728571428571428
"Morton, Kansas",16.22857142857143
"Nemaha, Kansas",20.385714285714283
"Neosho, Kansas",17.085714285714285
"Ness, Kansas",20.52857142857143
"Norton, Kansas",17.642857142857146
"Osage, Kansas",17.114285714285714
"Osborne, Kansas",16.32857142857143
"Ottawa, Kansas",18.014285714285712
"Pawnee, Kansas",17.728571428571428
"Phillips, Kansas",18.242857142857144
"Pottawatomie, Kansas",17.999999999999996
"Pratt, Kansas",17.4
"Rawlins, Kansas",21.985714285714288
"Reno, Kansas",15.299999999999999
"Republic, Kansas",20.842857142857145
"Rice, Kansas",16.27142857142857
"Riley, Kansas",17.78571428571429
"Rooks, Kansas",19.928571428571427
"Rush, Kansas",20.985714285714288
"Russell, Kansas",19.071428571428573
"Saline, Kansas",16.685714285714287
"Scott, Kansas",16.557142857142857
"Sedgwick, Kansas",15.1
"Seward, Kansas",15.228571428571428
"Shawnee, Kansas",16.885714285714286
"Sheridan, Kansas",19.27142857142857
"Sherman, Kansas",19.54285714285714
"Smith, Kansas",16.7
"Stafford, Kansas",15.557142857142859
"Stanton, Kansas",16.12857142857143
"Stevens, Kansas",15.12857142857143
"Sumner, Kansas",16.900000000000002
"Thomas, Kansas",19.928571428571427
"Trego, Kansas",19.385714285714283
"Wabaunsee, Kansas",17.4
"Wallace, Kansas",17.3
"Washington, Kansas",21.014285714285712
"Wichita, Kansas",16.585714285714285
"Wilson, Kansas",15.9
"Woodson, Kansas",15.857142857142858
"Wyandotte, Kansas",16.785714285714285
"Adair, Kentucky",10.685714285714285
"Allen, Kentucky",10.671428571428573
"Anderson, Kentucky",13.385714285714284
"Ballard, Kentucky",8.985714285714286
"Barren, Kentucky",10.028571428571428
"Bath, Kentucky",9.485714285714286
"Bell, Kentucky",8.72857142857143
"Boone, Kentucky",17.942857142857143
"Bourbon, Kentucky",13.214285714285712
"Boyd, Kentucky",12.299999999999999
"Boyle, Kentucky",12.042857142857143
"Bracken, Kentucky",15.7
"Breathitt, Kentucky",10.4
"Breckinridge, Kentucky",11.928571428571429
"Bullitt, Kentucky",13.6
"Butler, Kentucky",8.342857142857143
"Caldwell, Kentucky",8.828571428571427
"Calloway, Kentucky",11.314285714285713
"Campbell, Kentucky",25.485714285714288
"Carlisle, Kentucky",9.700000000000001
"Carroll, Kentucky",13.457142857142857
"Carter, Kentucky",10.314285714285715
"Casey, Kentucky",10.1
"Christian, Kentucky",12.171428571428573
"Clark, Kentucky",12.042857142857144
"Clay, Kentucky",8.72857142857143
"Clinton, Kentucky",10.37142857142857
"Crittenden, Kentucky",9.571428571428571
"Cumberland, Kentucky",11.299999999999999
"Daviess, Kentucky",15.485714285714284
"Edmonson, Kentucky",10.271428571428572
"Elliott, Kentucky",11.028571428571427
"Estill, Kentucky",9.871428571428572
"Fayette, Kentucky",16.985714285714288
"Fleming, Kentucky",11.457142857142857
"Floyd, Kentucky",9.799999999999999
"Franklin, Kentucky",14.814285714285713
"Fulton, Kentucky",13.271428571428572
"Gallatin, Kentucky",11.957142857142857
"Garrard, Kentucky",10.342857142857143
"Grant, Kentucky",10.214285714285714
"Graves, Kentucky",10.285714285714286
"Grayson, Kentucky",11.07142857142857
"Green, Kentucky",8.557142857142857
"Greenup, Kentucky",11.014285714285714
"Hancock, Kentucky",9.957142857142857
"Hardin, Kentucky",11.514285714285716
"Harlan, Kentucky",9.714285714285714
"Harrison, Kentucky",13.371428571428572
"Hart, Kentucky",9.771428571428572
"Henderson, Kentucky",13.442857142857145
"Henry, Kentucky",11.92857142857143
"Hickman, Kentucky",8.942857142857141
"Hopkins, Kentucky",11.514285714285714
"Jackson, Kentucky",9.314285714285715
"Jefferson, Kentucky",17.371428571428574
"Jessamine, Kentucky",12.299999999999999
"Johnson, Kentucky",10.12857142857143
"Kenton, Kentucky",23.171428571428574
"Knott, Kentucky",9.871428571428572
"Knox, Kentucky",8.87142857142857
"Larue, Kentucky",10.028571428571428
"Laurel, Kentucky",9.642857142857142
"Lawrence, Kentucky",10.085714285714285
"Lee, Kentucky",9.442857142857145
"Leslie, Kentucky",9.314285714285713
"Letcher, Kentucky",9.328571428571427
"Lewis, Kentucky",11.557142857142859
"Lincoln, Kentucky",9.071428571428573
"Livingston, Kentucky",10.057142857142855
"Logan, Kentucky",10.571428571428571
"Lyon, Kentucky",10.314285714285715
"Madison, Kentucky",13.328571428571427
"Magoffin, Kentucky",9.299999999999999
"Marion, Kentucky",18.314285714285713
"Marshall, Kentucky",11.185714285714287
"Martin, Kentucky",8.885714285714284
"Mason, Kentucky",17.02857142857143
"McCracken, Kentucky",13.814285714285715
"McCreary, Kentucky",8.942857142857143
"McLean, Kentucky",10.257142857142858
"Meade, Kentucky",13.542857142857144
"Menifee, Kentucky",10.314285714285715
"Mercer, Kentucky",10.257142857142858
"Metcalfe, Kentucky",8.142857142857142
"Monroe, Kentucky",8.72857142857143
"Montgomery, Kentucky",12.928571428571429
"Morgan, Kentucky",10.128571428571428
"Muhlenberg, Kentucky",9.37142857142857
"Nelson, Kentucky",18.5
"Nicholas, Kentucky",12.228571428571428
"Ohio, Kentucky",9.485714285714284
"Oldham, Kentucky",14.514285714285714
"Owen, Kentucky",9.771428571428572
"Owsley, Kentucky",9.342857142857143
"Pendleton, Kentucky",10.957142857142856
"Perry, Kentucky",11.242857142857142
"Pike, Kentucky",9.471428571428573
"Powell, Kentucky",10.357142857142856
"Pulaski, Kentucky",9.571428571428571
"Robertson, Kentucky",11.157142857142858
"Rockcastle, Kentucky",8.471428571428572
"Rowan, Kentucky",12.471428571428572
"Russell, Kentucky",10.057142857142859
"Scott, Kentucky",12.62857142857143
"Shelby, Kentucky",12.071428571428571
"Simpson, Kentucky",11.328571428571427
"Spencer, Kentucky",11.685714285714287
"Taylor, Kentucky",10.757142857142854
"Todd, Kentucky",8.3
"Trigg, Kentucky",10.771428571428572
"Trimble, Kentucky",10.242857142857144
"Union, Kentucky",14.542857142857144
"Warren, Kentucky",14.685714285714283
"Washington, Kentucky",14.942857142857141
"Wayne, Kentucky",8.500000000000002
"Webster, Kentucky",10.342857142857142
"Whitley, Kentucky",8.2
"Wolfe, Kentucky",12.5
"Woodford, Kentucky",15.414285714285716
"Androscoggin, Maine",18.514285714285712
"Aroostook, Maine",17.742857142857144
"Cumberland, Maine",20.47142857142857
"Franklin, Maine",18.8
"Hancock, Maine",18.428571428571427
"Kennebec, Maine",17.299999999999997
"Knox, Maine",17.242857142857144
"Lincoln, Maine",17.999999999999996
"Oxford, Maine",18.685714285714283
"Penobscot, Maine",17.22857142857143
"Piscataquis, Maine",17.12857142857143
"Sagadahoc, Maine",18.32857142857143
"Somerset, Maine",17.657142857142855
"Waldo, Maine",17.257142857142856
"Washington, Maine",19.099999999999998
"York, Maine",20.485714285714284
"Allegany, Maryland",17.07142857142857
"Anne Arundel, Maryland",19.099999999999998
"Baltimore, Maryland",18.0
"Calvert, Maryland",18.542857142857144
"Caroline, Maryland",16.05714285714286
"Carroll, Maryland",17.971428571428568
"Cecil, Maryland",19.071428571428573
"Charles, Maryland",15.885714285714286
"Dorchester, Maryland",15.385714285714286
"Frederick, Maryland",16.914285714285715
"Garrett, Maryland",14.299999999999999
"Harford, Maryland",18.514285714285712
"Howard, Maryland",17.314285714285713
"Kent, Maryland",19.38571428571429
"Montgomery, Maryland",15.485714285714286
"Prince George's, Maryland",13.6
"Queen Anne's, Maryland",22.014285714285716
"Somerset, Maryland",15.185714285714285
"St. Mary's, Maryland",18.571428571428573
"Talbot, Maryland",18.071428571428573
"Washington, Maryland",15.985714285714284
"Wicomico, Maryland",16.3
"Worcester, Maryland",21.62857142857143
"Barnstable, Massachusetts",21.9
"Berkshire, Massachusetts",22.285714285714285
"Bristol, Massachusetts",19.985714285714288
"Dukes, Massachusetts",23.5
"Essex, Massachusetts",20.61428571428571
"Franklin, Massachusetts",20.32857142857143
"Hampden, Massachusetts",19.95714285714286
"Hampshire, Massachusetts",20.900000000000002
"Middlesex, Massachusetts",19.757142857142856
"Nantucket, Massachusetts",23.457142857142856
"Norfolk, Massachusetts",20.585714285714285
"Plymouth, Massachusetts",20.385714285714283
"Suffolk, Massachusetts",20.6
"Worcester, Massachusetts",20.32857142857143
"Alcona, Michigan",24.114285714285717
"Alger, Michigan",25.5
"Allegan, Michigan",19.642857142857142
"Alpena, Michigan",24.185714285714283
"Antrim, Michigan",22.614285714285717
"Arenac, Michigan",24.142857142857142
"Baraga, Michigan",24.657142857142855
"Barry, Michigan",19.314285714285713
"Bay, Michigan",25.514285714285716
"Benzie, Michigan",20.97142857142857
"Berrien, Michigan",18.057142857142857
"Branch, Michigan",19.77142857142857
"Calhoun, Michigan",18.557142857142857
"Cass, Michigan",18.971428571428568
"Charlevoix, Michigan",22.74285714285714
"Cheboygan, Michigan",23.971428571428568
"Chippewa, Michigan",25.771428571428572
"Clare, Michigan",21.657142857142855
"Clinton, Michigan",21.785714285714285
"Crawford, Michigan",23.657142857142855
"Delta, Michigan",29.12857142857143
"Dickinson, Michigan",28.657142857142862
"Eaton, Michigan",18.442857142857143
"Emmet, Michigan",23.842857142857145
"Genesee, Michigan",18.657142857142855
"Gladwin, Michigan",21.54285714285714
"Gogebic, Michigan",26.45714285714286
"Grand Traverse, Michigan",22.728571428571428
"Gratiot, Michigan",19.742857142857144
"Hillsdale, Michigan",18.38571428571429
"Houghton, Michigan",26.17142857142857
"Huron, Michigan",23.599999999999998
"Ingham, Michigan",20.428571428571427
"Ionia, Michigan",20.985714285714288
"Iosco, Michigan",22.671428571428574
"Iron, Michigan",28.7
"Isabella, Michigan",21.314285714285717
"Jackson, Michigan",20.314285714285717
"Kalamazoo, Michigan",19.285714285714285
"Kalkaska, Michigan",21.928571428571427
"Kent, Michigan",19.271428571428572
"Keweenaw, Michigan",27.557142857142853
"Lake, Michigan",21.64285714285714
"Lapeer, Michigan",20.557142857142857
"Leelanau, Michigan",23.11428571428571
"Lenawee, Michigan",18.785714285714285
"Livingston, Michigan",21.457142857142856
"Luce, Michigan",22.814285714285713
"Mackinac, Michigan",28.24285714285714
"Macomb, Michigan",22.471428571428568
"Manistee, Michigan",23.642857142857146
"Marquette, Michigan",27.12857142857143
"Mason, Michigan",22.67142857142857
"Mecosta, Michigan",21.75714285714286
"Menominee, Michigan",27.41428571428571
"Midland, Michigan",20.714285714285715
"Missaukee, Michigan",19.885714285714283
"Monroe, Michigan",20.928571428571427
"Montcalm, Michigan",20.8
"Montmorency, Michigan",22.24285714285714
"Muskegon, Michigan",20.942857142857143
"Newaygo, Michigan",19.52857142857143
"Oakland, Michigan",19.12857142857143
"Oceana, Michigan",22.757142857142856
"Ogemaw, Michigan",22.842857142857145
"Ontonagon, Michigan",31.685714285714287
"Osceola, Michigan",20.142857142857142
"Oscoda, Michigan",22.12857142857143
"Otsego, Michigan",24.72857142857143
"Ottawa, Michigan",20.099999999999998
"Presque Isle, Michigan",26.11428571428571
"Roscommon, Michigan",23.557142857142857
"Saginaw, Michigan",21.185714285714283
"Sanilac, Michigan",22.52857142857143
"Schoolcraft, Michigan",28.157142857142862
"Shiawassee, Michigan",21.285714285714285
"St. Clair, Michigan",24.028571428571432
"St. Joseph, Michigan",19.342857142857145
"Tuscola, Michigan",20.314285714285713
"Van Buren, Michigan",19.72857142857143
"Washtenaw, Michigan",17.914285714285715
"Wayne, Michigan",18.142857142857142
"Wexford, Michigan",20.685714285714283
"Aitkin, Minnesota",23.585714285714285
"Anoka, Minnesota",21.94285714285714
"Becker, Minnesota",22.6
"Beltrami, Minnesota",21.957142857142856
"Benton, Minnesota",22.585714285714285
"Big Stone, Minnesota",22.62857142857143
"Blue Earth, Minnesota",23.17142857142857
"Brown, Minnesota",25.057142857142857
"Carlton, Minnesota",24.67142857142857
"Carver, Minnesota",22.414285714285715
"Cass, Minnesota",21.557142857142857
"Chippewa, Minnesota",23.14285714285714
"Chisago, Minnesota",21.771428571428576
"Clay, Minnesota",23.71428571428572
"Clearwater, Minnesota",22.685714285714287
"Cook, Minnesota",20.32857142857143
"Cottonwood, Minnesota",21.057142857142853
"Crow Wing, Minnesota",23.24285714285714
"Dakota, Minnesota",21.8
"Dodge, Minnesota",22.71428571428571
"Douglas, Minnesota",21.542857142857144
"Faribault, Minnesota",25.557142857142857
"Fillmore, Minnesota",23.014285714285712
"Freeborn, Minnesota",23.52857142857143
"Goodhue, Minnesota",23.871428571428574
"Grant, Minnesota",22.414285714285715
"Hennepin, Minnesota",21.057142857142857
"Houston, Minnesota",25.557142857142857
"Hubbard, Minnesota",22.828571428571426
"Isanti, Minnesota",22.514285714285716
"Itasca, Minnesota",22.82857142857143
"Jackson, Minnesota",20.357142857142858
"Kanabec, Minnesota",21.228571428571428
"Kandiyohi, Minnesota",18.642857142857142
"Kittson, Minnesota",20.400000000000002
"Koochiching, Minnesota",25.02857142857143
"Lac qui Parle, Minnesota",22.428571428571427
"Lake, Minnesota",23.542857142857144
"Lake of the Woods, Minnesota",21.085714285714285
"Le Sueur, Minnesota",24.028571428571432
"Lincoln, Minnesota",22.61428571428571
"Lyon, Minnesota",21.9
"Mahnomen, Minnesota",24.914285714285715
"Marshall, Minnesota",26.499999999999996
"Martin, Minnesota",21.38571428571429
"McLeod, Minnesota",19.514285714285712
"Meeker, Minnesota",22.228571428571428
"Mille Lacs, Minnesota",22.342857142857138
"Morrison, Minnesota",28.242857142857137
"Mower, Minnesota",23.585714285714285
"Murray, Minnesota",23.45714285714286
"Nicollet, Minnesota",23.0
"Nobles, Minnesota",19.042857142857144
"Norman, Minnesota",24.828571428571426
"Olmsted, Minnesota",20.028571428571432
"Otter Tail, Minnesota",22.228571428571428
"Pennington, Minnesota",21.900000000000002
"Pine, Minnesota",22.400000000000002
"Pipestone, Minnesota",18.814285714285713
"Polk, Minnesota",23.1
"Pope, Minnesota",25.157142857142855
"Ramsey, Minnesota",20.142857142857142
"Red Lake, Minnesota",27.014285714285712
"Redwood, Minnesota",23.228571428571428
"Renville, Minnesota",23.242857142857144
"Rice, Minnesota",22.3
"Rock, Minnesota",20.37142857142857
"Roseau, Minnesota",22.928571428571427
"Scott, Minnesota",22.942857142857143
"Sherburne, Minnesota",21.17142857142857
"Sibley, Minnesota",22.0
"St. Louis, Minnesota",24.957142857142856
"Stearns, Minnesota",23.928571428571427
"Steele, Minnesota",23.0
"Stevens, Minnesota",22.442857142857147
"Swift, Minnesota",23.242857142857137
"Todd, Minnesota",21.314285714285713
"Traverse, Minnesota",21.87142857142857
"Wabasha, Minnesota",23.75714285714286
"Wadena, Minnesota",20.642857142857142
"Waseca, Minnesota",23.27142857142857
"Washington, Minnesota",21.428571428571434
"Watonwan, Minnesota",19.785714285714285
"Wilkin, Minnesota",26.900000000000002
"Winona, Minnesota",25.342857142857145
"Wright, Minnesota",21.471428571428568
"Yellow Medicine, Minnesota",20.942857142857143
"Adams, Mississippi",16.157142857142855
"Alcorn, Mississippi",9.571428571428571
"Amite, Mississippi",11.057142857142859
"Attala, Mississippi",10.799999999999999
"Benton, Mississippi",8.8
"Bolivar, Mississippi",13.799999999999999
"Calhoun, Mississippi",9.085714285714285
"Carroll, Mississippi",11.557142857142859
"Chickasaw, Mississippi",9.542857142857141
"Choctaw, Mississippi",9.814285714285715
"Claiborne, Mississippi",15.214285714285714
"Clarke, Mississippi",9.928571428571429
"Clay, Mississippi",11.471428571428572
"Coahoma, Mississippi",14.200000000000001
"Copiah, Mississippi",11.328571428571426
"Covington, Mississippi",10.414285714285715
"DeSoto, Mississippi",14.328571428571427
"Forrest, Mississippi",15.142857142857142
"Franklin, Mississippi",10.957142857142857
"George, Mississippi",10.757142857142856
"Greene, Mississippi",11.242857142857144
"Grenada, Mississippi",12.928571428571429
"Hancock, Mississippi",18.17142857142857
"Harrison, Mississippi",18.342857142857145
"Hinds, Mississippi",14.957142857142856
"Holmes, Mississippi",12.757142857142856
"Humphreys, Mississippi",12.514285714285714
"Issaquena, Mississippi",11.214285714285714
"Itawamba, Mississippi",10.700000000000001
"Jackson, Mississippi",17.414285714285715
"Jasper, Mississippi",10.928571428571429
"Jefferson, Mississippi",12.957142857142857
"Jefferson Davis, Mississippi",11.942857142857145
"Jones, Mississippi",11.528571428571428
"Kemper, Mississippi",12.671428571428573
"Lafayette, Mississippi",16.52857142857143
"Lamar, Mississippi",12.542857142857143
"Lauderdale, Mississippi",12.057142857142859
"Lawrence, Mississippi",10.585714285714285
"Leake, Mississippi",10.485714285714284
"Lee, Mississippi",12.157142857142858
"Leflore, Mississippi",14.071428571428571
"Lincoln, Mississippi",10.6
"Lowndes, Mississippi",12.257142857142856
"Madison, Mississippi",14.671428571428573
"Marion, Mississippi",11.12857142857143
"Marshall, Mississippi",12.72857142857143
"Monroe, Mississippi",11.471428571428572
"Montgomery, Mississippi",11.742857142857146
"Neshoba, Mississippi",10.142857142857142
"Newton, Mississippi",9.585714285714287
"Noxubee, Mississippi",12.885714285714286
"Oktibbeha, Mississippi",14.314285714285715
"Panola, Mississippi",13.614285714285714
"Pearl River, Mississippi",11.72857142857143
"Perry, Mississippi",11.242857142857144
"Pike, Mississippi",12.885714285714286
"Pontotoc, Mississippi",10.12857142857143
"Prentiss, Mississippi",9.4
"Quitman, Mississippi",12.8
"Rankin, Mississippi",12.471428571428572
"Scott, Mississippi",11.157142857142857
"Sharkey, Mississippi",12.028571428571427
"Simpson, Mississippi",9.6
"Smith, Mississippi",10.842857142857143
"Stone, Mississippi",11.771428571428572
"Sunflower, Mississippi",13.614285714285716
"Tallahatchie, Mississippi",12.757142857142856
"Tate, Mississippi",11.028571428571428
"Tippah, Mississippi",9.271428571428572
"Tishomingo, Mississippi",10.0
"Tunica, Mississippi",13.942857142857141
"Union, Mississippi",9.885714285714286
"Walthall, Mississippi",10.914285714285715
"Warren, Mississippi",13.314285714285717
"Washington, Mississippi",13.414285714285713
"Wayne, Mississippi",10.085714285714285
"Webster, Mississippi",10.514285714285714
"Wilkinson, Mississippi",13.057142857142855
"Winston, Mississippi",10.514285714285716
"Yalobusha, Mississippi",10.471428571428573
"Yazoo, Mississippi",12.614285714285716
"Adair, Missouri",18.685714285714287
"Andrew, Missouri",18.685714285714283
"Atchison, Missouri",20.4
"Audrain, Missouri",17.857142857142858
"Barry, Missouri",14.77142857142857
"Barton, Missouri",14.785714285714288
"Bates, Missouri",16.071428571428573
"Benton, Missouri",17.95714285714286
"Bollinger, Missouri",18.62857142857143
"Boone, Missouri",19.11428571428571
"Buchanan, Missouri",18.685714285714287
"Butler, Missouri",17.62857142857143
"Caldwell, Missouri",17.6
"Callaway, Missouri",19.442857142857143
"Camden, Missouri",18.985714285714288
"Cape Girardeau, Missouri",17.628571428571426
"Carroll, Missouri",16.45714285714286
"Carter, Missouri",16.557142857142857
"Cass, Missouri",18.014285714285716
"Cedar, Missouri",15.614285714285714
"Chariton, Missouri",20.771428571428572
"Christian, Missouri",14.385714285714284
"Clark, Missouri",19.0
"Clay, Missouri",19.3
"Clinton, Missouri",18.585714285714285
"Cole, Missouri",19.557142857142857
"Cooper, Missouri",18.685714285714287
"Crawford, Missouri",19.385714285714283
"Dade, Missouri",12.914285714285713
"Dallas, Missouri",15.842857142857142
"Daviess, Missouri",16.400000000000002
"DeKalb, Missouri",16.814285714285713
"Dent, Missouri",16.11428571428571
"Douglas, Missouri",15.871428571428572
"Dunklin, Missouri",14.9
"Franklin, Missouri",21.942857142857143
"Gasconade, Missouri",20.5
"Gentry, Missouri",17.228571428571428
"Greene, Missouri",15.757142857142856
"Grundy, Missouri",16.071428571428573
"Harrison, Missouri",17.928571428571427
"Henry, Missouri",16.985714285714288
"Hickory, Missouri",16.728571428571428
"Holt, Missouri",18.771428571428572
"Howard, Missouri",19.0
"Howell, Missouri",15.185714285714287
"Iron, Missouri",17.357142857142858
"Jackson, Missouri",17.2
"Jasper, Missouri",14.442857142857141
"Jefferson, Missouri",22.37142857142857
"Johnson, Missouri",18.642857142857142
"Knox, Missouri",18.185714285714283
"Laclede, Missouri",15.214285714285714
"Lafayette, Missouri",17.699999999999996
"Lawrence, Missouri",14.514285714285716
"Lewis, Missouri",17.285714285714285
"Lincoln, Missouri",20.642857142857142
"Linn, Missouri",19.9
"Livingston, Missouri",16.814285714285713
"Macon, Missouri",16.257142857142856
"Madison, Missouri",16.857142857142858
"Maries, Missouri",18.414285714285715
"Marion, Missouri",17.885714285714286
"McDonald, Missouri",14.8
"Mercer, Missouri",16.4
"Miller, Missouri",18.442857142857143
"Mississippi, Missouri",13.442857142857141
"Moniteau, Missouri",16.871428571428574
"Monroe, Missouri",19.38571428571429
"Montgomery, Missouri",19.75714285714286
"Morgan, Missouri",18.0
"New Madrid, Missouri",15.0
"Newton, Missouri",14.9
"Nodaway, Missouri",19.957142857142856
"Oregon, Missouri",15.242857142857144
"Osage, Missouri",23.17142857142857
"Ozark, Missouri",16.2
"Pemiscot, Missouri",13.299999999999999
"Perry, Missouri",22.185714285714287
"Pettis, Missouri",17.014285714285712
"Phelps, Missouri",18.185714285714283
"Pike, Missouri",16.67142857142857
"Platte, Missouri",19.857142857142858
"Polk, Missouri",15.828571428571426
"Pulaski, Missouri",15.942857142857141
"Putnam, Missouri",16.54285714285714
"Ralls, Missouri",19.728571428571428
"Randolph, Missouri",17.82857142857143
"Ray, Missouri",18.485714285714288
"Reynolds, Missouri",15.928571428571429
"Ripley, Missouri",17.15714285714286
"Saline, Missouri",17.400000000000002
"Schuyler, Missouri",17.928571428571427
"Scotland, Missouri",17.2
"Scott, Missouri",17.028571428571432
"Shannon, Missouri",16.071428571428573
"Shelby, Missouri",17.657142857142855
"St. Charles, Missouri",22.071428571428566
