county,any_alcohol
"Wells, Indiana",49.642857142857146
"White, Indiana",49.42857142857143
"Whitley, Indiana",51.385714285714286
"Adair, Iowa",56.21428571428572
"Adams, Iowa",56.357142857142854
"Allamakee, Iowa",64.15714285714286
"Appanoose, Iowa",50.042857142857144
"Audubon, Iowa",57.542857142857144
"Benton, Iowa",62.35714285714285
"Black Hawk, Iowa",62.85714285714285
"Boone, Iowa",59.84285714285715
"Bremer, Iowa",65.78571428571429
"Buchanan, Iowa",63.885714285714286
"Buena Vista, Iowa",56.457142857142856
"Butler, Iowa",59.39999999999999
"Calhoun, Iowa",58.94285714285714
"Carroll, Iowa",66.75714285714285
"Cass, Iowa",57.285714285714285
"Cedar, Iowa",62.88571428571428
"Cerro Gordo, Iowa",63.34285714285715
"Cherokee, Iowa",62.51428571428572
"Chickasaw, Iowa",64.18571428571428
"Clarke, Iowa",50.800000000000004
"Clay, Iowa",62.27142857142858
"Clayton, Iowa",62.48571428571429
"Clinton, Iowa",65.02857142857142
"Crawford, Iowa",56.65714285714285
"Dallas, Iowa",63.88571428571428
"Davis, Iowa",47.471428571428575
"Decatur, Iowa",48.58571428571429
"Delaware, Iowa",64.8
"Des Moines, Iowa",55.9
"Dickinson, Iowa",68.81428571428572
"Dubuque, Iowa",70.77142857142857
"Emmet, Iowa",60.95714285714286
"Fayette, Iowa",61.714285714285715
"Floyd, Iowa",60.81428571428571
"Franklin, Iowa",57.39999999999999
"Fremont, Iowa",59.042857142857144
"Greene, Iowa",59.085714285714296
"Grundy, Iowa",61.6
"Guthrie, Iowa",57.642857142857146
"Hamilton, Iowa",58.271428571428565
"Hancock, Iowa",58.82857142857143
"Hardin, Iowa",60.614285714285714
"Harrison, Iowa",57.442857142857136
"Henry, Iowa",53.6
"Howard, Iowa",65.34285714285714
"Humboldt, Iowa",62.7
"Ida, Iowa",58.34285714285714
"Iowa, Iowa",60.37142857142857
"Jackson, Iowa",65.21428571428572
"Jasper, Iowa",54.971428571428575
"Jefferson, Iowa",51.82857142857142
"Johnson, Iowa",67.7
"Jones, Iowa",63.24285714285715
"Keokuk, Iowa",53.714285714285715
"Kossuth, Iowa",62.75714285714285
"Lee, Iowa",57.699999999999996
"Linn, Iowa",64.88571428571429
"Louisa, Iowa",52.357142857142854
"Lucas, Iowa",54.92857142857143
"Lyon, Iowa",60.314285714285724
"Madison, Iowa",57.142857142857146
"Mahaska, Iowa",54.75714285714285
"Marion, Iowa",58.1
"Marshall, Iowa",57.1
"Mills, Iowa",57.0
"Mitchell, Iowa",63.47142857142857
"Monona, Iowa",59.34285714285714
"Monroe, Iowa",58.92857142857142
"Montgomery, Iowa",58.028571428571425
"Muscatine, Iowa",59.471428571428575
"O'Brien, Iowa",61.67142857142857
"Osceola, Iowa",60.42857142857143
"Page, Iowa",55.15714285714285
"Palo Alto, Iowa",61.25714285714285
"Plymouth, Iowa",65.75714285714285
"Pocahontas, Iowa",61.01428571428571
"Polk, Iowa",63.58571428571429
"Pottawattamie, Iowa",58.91428571428571
"Poweshiek, Iowa",61.15714285714286
"Ringgold, Iowa",54.214285714285715
"Sac, Iowa",60.52857142857143
"Scott, Iowa",67.32857142857144
"Shelby, Iowa",64.27142857142856
"Sioux, Iowa",61.24285714285714
"Story, Iowa",63.77142857142856
"Tama, Iowa",59.114285714285714
"Taylor, Iowa",51.628571428571426
"Union, Iowa",57.942857142857136
"Van Buren, Iowa",50.95714285714286
"Wapello, Iowa",49.82857142857143
"Warren, Iowa",62.55714285714286
"Washington, Iowa",56.91428571428572
"Wayne, Iowa",51.042857142857144
"Webster, Iowa",59.27142857142858
"Winnebago, Iowa",60.92857142857143
"Winneshiek, Iowa",71.08571428571429
"Woodbury, Iowa",58.42857142857143
"Worth, Iowa",58.51428571428572
"Wright, Iowa",61.342857142857135
"Allen, Kansas",43.957142857142856
"Anderson, Kansas",48.1857142857143
"Atchison, Kansas",52.885714285714286
"Barber, Kansas",50.74285714285714
"Barton, Kansas",49.228571428571435
"Bourbon, Kansas",46.51428571428572
"Brown, Kansas",51.385714285714286
"Butler, Kansas",51.07142857142857
"Chase, Kansas",47.442857142857136
"Chautauqua, Kansas",40.91428571428572
"Cherokee, Kansas",44.25714285714286
"Cheyenne, Kansas",51.285714285714285
"Clark, Kansas",46.07142857142857
"Clay, Kansas",56.01428571428571
"Cloud, Kansas",53.971428571428575
"Coffey, Kansas",50.07142857142857
"Comanche, Kansas",49.785714285714285
"Cowley, Kansas",44.67142857142857
"Crawford, Kansas",49.15714285714285
"Decatur, Kansas",53.42857142857142
"Dickinson, Kansas",51.51428571428571
"Doniphan, Kansas",51.32857142857142
"Douglas, Kansas",60.58571428571429
"Edwards, Kansas",50.971428571428575
"Elk, Kansas",42.65714285714286
"Ellis, Kansas",58.67142857142857
"Ellsworth, Kansas",51.74285714285714
"Finney, Kansas",44.95714285714286
"Ford, Kansas",45.82857142857142
"Franklin, Kansas",50.357142857142854
"Geary, Kansas",51.58571428571429
"Gove, Kansas",51.91428571428571
"Graham, Kansas",54.614285714285714
"Grant, Kansas",47.3
"Gray, Kansas",44.185714285714276
"Greeley, Kansas",50.442857142857136
"Greenwood, Kansas",47.25714285714286
"Hamilton, Kansas",45.72857142857142
"Harper, Kansas",47.84285714285714
"Harvey, Kansas",47.871428571428574
"Haskell, Kansas",41.785714285714285
"Hodgeman, Kansas",47.92857142857142
"Jackson, Kansas",51.24285714285714
"Jefferson, Kansas",53.785714285714285
"Jewell, Kansas",52.4
"Johnson, Kansas",63.89999999999999
"Kearny, Kansas",44.32857142857143
"Kingman, Kansas",51.5
"Kiowa, Kansas",48.857142857142854
"Labette, Kansas",42.92857142857143
"Lane, Kansas",53.68571428571429
"Leavenworth, Kansas",55.01428571428572
"Lincoln, Kansas",47.285714285714285
"Linn, Kansas",43.51428571428572
"Logan, Kansas",50.42857142857143
"Lyon, Kansas",50.228571428571435
"Marion, Kansas",46.65714285714286
"Marshall, Kansas",56.75714285714286
"McPherson, Kansas",48.642857142857146
"Meade, Kansas",47.58571428571429
"Miami, Kansas",52.885714285714286
"Mitchell, Kansas",57.24285714285714
"Montgomery, Kansas",42.57142857142857
"Morris, Kansas",49.271428571428565
"Morton, Kansas",45.15714285714286
"Nemaha, Kansas",58.857142857142854
"Neosho, Kansas",45.91428571428572
"Ness, Kansas",54.68571428571429
"Norton, Kansas",53.442857142857136
"Osage, Kansas",48.614285714285714
"Osborne, Kansas",48.67142857142858
"Ottawa, Kansas",49.957142857142856
"Pawnee, Kansas",51.59999999999999
"Phillips, Kansas",51.685714285714276
"Pottawatomie, Kansas",56.12857142857143
"Pratt, Kansas",51.81428571428571
"Rawlins, Kansas",56.07142857142856
"Reno, Kansas",48.185714285714276
"Republic, Kansas",56.27142857142858
"Rice, Kansas",48.60000000000001
"Riley, Kansas",57.25714285714286
"Rooks, Kansas",53.59999999999999
"Rush, Kansas",51.41428571428571
"Russell, Kansas",53.74285714285715
"Saline, Kansas",50.785714285714285
"Scott, Kansas",52.44285714285714
"Sedgwick, Kansas",51.285714285714285
"Seward, Kansas",42.08571428571428
"Shawnee, Kansas",52.60000000000001
"Sheridan, Kansas",54.271428571428565
"Sherman, Kansas",54.84285714285714
"Smith, Kansas",49.84285714285714
"Stafford, Kansas",44.942857142857136
"Stanton, Kansas",42.91428571428571
"Stevens, Kansas",46.57142857142857
"Sumner, Kansas",50.24285714285715
"Thomas, Kansas",55.71428571428571
"Trego, Kansas",53.385714285714286
"Wabaunsee, Kansas",51.41428571428572
"Wallace, Kansas",48.25714285714285
"Washington, Kansas",58.3142857142857
"Wichita, Kansas",47.0
"Wilson, Kansas",41.08571428571429
"Woodson, Kansas",43.42857142857143
"Wyandotte, Kansas",46.55714285714286
"Adair, Kentucky",29.914285714285715
"Allen, Kentucky",30.485714285714284
"Anderson, Kentucky",41.885714285714286
"Ballard, Kentucky",28.928571428571423
"Barren, Kentucky",31.700000000000006
"Bath, Kentucky",27.085714285714285
"Bell, Kentucky",20.914285714285715
"Boone, Kentucky",54.885714285714286
"Bourbon, Kentucky",39.642857142857146
"Boyd, Kentucky",33.55714285714286
"Boyle, Kentucky",38.01428571428572
"Bracken, Kentucky",37.51428571428571
"Breathitt, Kentucky",23.157142857142855
"Breckinridge, Kentucky",31.82857142857143
"Bullitt, Kentucky",42.67142857142858
"Butler, Kentucky",23.728571428571428
"Caldwell, Kentucky",29.071428571428566
"Calloway, Kentucky",38.62857142857143
"Campbell, Kentucky",60.228571428571435
"Carlisle, Kentucky",31.228571428571428
"Carroll, Kentucky",38.48571428571428
"Carter, Kentucky",26.5
"Casey, Kentucky",27.214285714285715
"Christian, Kentucky",37.24285714285714
"Clark, Kentucky",38.114285714285714
"Clay, Kentucky",19.314285714285713
"Clinton, Kentucky",26.928571428571427
"Crittenden, Kentucky",29.642857142857142
"Cumberland, Kentucky",29.442857142857147
"Daviess, Kentucky",43.71428571428571
"Edmonson, Kentucky",29.11428571428572
"Elliott, Kentucky",25.814285714285717
"Estill, Kentucky",25.25714285714286
"Fayette, Kentucky",53.21428571428571
"Fleming, Kentucky",30.599999999999998
"Floyd, Kentucky",23.52857142857143
"Franklin, Kentucky",46.885714285714286
"Fulton, Kentucky",34.957142857142856
"Gallatin, Kentucky",34.01428571428572
"Garrard, Kentucky",31.35714285714286
"Grant, Kentucky",32.74285714285715
"Graves, Kentucky",30.271428571428572
"Grayson, Kentucky",29.74285714285714
"Green, Kentucky",24.28571428571429
"Greenup, Kentucky",31.528571428571432
"Hancock, Kentucky",29.485714285714288
"Hardin, Kentucky",39.42857142857143
"Harlan, Kentucky",22.942857142857143
"Harrison, Kentucky",37.55714285714286
"Hart, Kentucky",27.442857142857143
"Henderson, Kentucky",40.42857142857143
"Henry, Kentucky",35.92857142857143
"Hickman, Kentucky",26.214285714285715
"Hopkins, Kentucky",34.4
"Jackson, Kentucky",22.585714285714285
"Jefferson, Kentucky",52.32857142857142
"Jessamine, Kentucky",41.614285714285714
"Johnson, Kentucky",26.142857142857142
"Kenton, Kentucky",59.98571428571428
"Knott, Kentucky",23.128571428571426
"Knox, Kentucky",21.385714285714283
"Larue, Kentucky",30.85714285714286
"Laurel, Kentucky",26.442857142857143
"Lawrence, Kentucky",24.699999999999996
"Lee, Kentucky",22.78571428571428
"Leslie, Kentucky",22.657142857142862
"Letcher, Kentucky",22.442857142857143
"Lewis, Kentucky",26.1
"Lincoln, Kentucky",26.142857142857142
"Livingston, Kentucky",31.4
"Logan, Kentucky",30.914285714285715
"Lyon, Kentucky",32.44285714285714
"Madison, Kentucky",39.857142857142854
"Magoffin, Kentucky",21.085714285714285
"Marion, Kentucky",46.82857142857143
"Marshall, Kentucky",36.1
"Martin, Kentucky",20.614285714285717
"Mason, Kentucky",41.01428571428572
"McCracken, Kentucky",44.81428571428571
"McCreary, Kentucky",23.742857142857144
"McLean, Kentucky",29.34285714285715
"Meade, Kentucky",39.12857142857143
"Menifee, Kentucky",25.5
"Mercer, Kentucky",33.62857142857143
"Metcalfe, Kentucky",23.685714285714283
"Monroe, Kentucky",24.714285714285715
"Montgomery, Kentucky",34.885714285714286
"Morgan, Kentucky",24.74285714285714
"Muhlenberg, Kentucky",26.7
"Nelson, Kentucky",48.75714285714285
"Nicholas, Kentucky",32.97142857142857
"Ohio, Kentucky",27.62857142857143
"Oldham, Kentucky",53.25714285714286
"Owen, Kentucky",30.68571428571429
"Owsley, Kentucky",21.971428571428568
"Pendleton, Kentucky",31.771428571428572
"Perry, Kentucky",27.071428571428573
"Pike, Kentucky",22.885714285714283
"Powell, Kentucky",26.199999999999996
"Pulaski, Kentucky",28.25714285714286
"Robertson, Kentucky",29.814285714285713
"Rockcastle, Kentucky",22.514285714285716
"Rowan, Kentucky",33.42857142857143
"Russell, Kentucky",28.328571428571426
"Scott, Kentucky",43.55714285714286
"Shelby, Kentucky",41.57142857142858
"Simpson, Kentucky",34.31428571428571
"Spencer, Kentucky",37.31428571428571
"Taylor, Kentucky",32.15714285714286
"Todd, Kentucky",24.88571428571429
"Trigg, Kentucky",34.614285714285714
"Trimble, Kentucky",33.42857142857143
"Union, Kentucky",41.614285714285714
"Warren, Kentucky",43.128571428571426
"Washington, Kentucky",40.857142857142854
"Wayne, Kentucky",23.32857142857143
"Webster, Kentucky",30.728571428571428
"Whitley, Kentucky",23.54285714285714
"Wolfe, Kentucky",26.02857142857143
"Woodford, Kentucky",48.34285714285714
"Androscoggin, Maine",59.89999999999999
"Aroostook, Maine",54.6857142857143
"Cumberland, Maine",69.07142857142857
"Franklin, Maine",61.25714285714286
"Hancock, Maine",64.21428571428571
"Kennebec, Maine",61.4
"Knox, Maine",63.4
"Lincoln, Maine",65.2
"Oxford, Maine",60.37142857142857
"Penobscot, Maine",57.68571428571429
"Piscataquis, Maine",56.62857142857143
"Sagadahoc, Maine",65.9142857142857
"Somerset, Maine",55.42857142857143
"Waldo, Maine",60.271428571428565
"Washington, Maine",55.857142857142854
"York, Maine",66.02857142857144
"Allegany, Maryland",49.642857142857146
"Anne Arundel, Maryland",63.42857142857142
"Baltimore, Maryland",60.728571428571435
"Calvert, Maryland",62.08571428571428
"Caroline, Maryland",49.75714285714286
"Carroll, Maryland",61.57142857142857
"Cecil, Maryland",54.57142857142858
"Charles, Maryland",56.48571428571428
"Dorchester, Maryland",48.65714285714285
"Frederick, Maryland",60.4
"Garrett, Maryland",45.54285714285714
"Harford, Maryland",61.67142857142857
"Howard, Maryland",67.75714285714287
"Kent, Maryland",60.885714285714286
"Montgomery, Maryland",64.84285714285714
"Prince George's, Maryland",52.55714285714284
"Queen Anne's, Maryland",65.05714285714286
"Somerset, Maryland",48.51428571428572
"St. Mary's, Maryland",60.05714285714286
"Talbot, Maryland",62.800000000000004
"Washington, Maryland",51.37142857142857
"Wicomico, Maryland",54.38571428571429
"Worcester, Maryland",63.91428571428571
"Barnstable, Massachusetts",72.7
"Berkshire, Massachusetts",67.92857142857142
"Bristol, Massachusetts",63.08571428571429
"Dukes, Massachusetts",70.81428571428572
"Essex, Massachusetts",65.31428571428572
"Franklin, Massachusetts",66.85714285714286
"Hampden, Massachusetts",60.22857142857142
"Hampshire, Massachusetts",69.24285714285715
"Middlesex, Massachusetts",67.88571428571429
"Nantucket, Massachusetts",72.5
"Norfolk, Massachusetts",70.39999999999999
"Plymouth, Massachusetts",66.22857142857143
"Suffolk, Massachusetts",60.65714285714285
"Worcester, Massachusetts",63.91428571428572
"Alcona, Michigan",58.699999999999996
"Alger, Michigan",61.47142857142857
"Allegan, Michigan",59.60000000000001
"Alpena, Michigan",63.00000000000001
"Antrim, Michigan",61.385714285714286
"Arenac, Michigan",59.114285714285714
"Baraga, Michigan",51.728571428571435
"Barry, Michigan",57.228571428571435
"Bay, Michigan",64.85714285714286
"Benzie, Michigan",59.57142857142857
"Berrien, Michigan",55.542857142857144
"Branch, Michigan",52.77142857142858
"Calhoun, Michigan",55.2
"Cass, Michigan",55.58571428571429
"Charlevoix, Michigan",64.42857142857142
"Cheboygan, Michigan",61.41428571428572
"Chippewa, Michigan",60.28571428571428
"Clare, Michigan",53.57142857142857
"Clinton, Michigan",63.88571428571428
"Crawford, Michigan",60.55714285714286
"Delta, Michigan",66.55714285714285
"Dickinson, Michigan",69.10000000000001
"Eaton, Michigan",57.442857142857136
"Emmet, Michigan",66.81428571428572
"Genesee, Michigan",53.542857142857144
"Gladwin, Michigan",55.9
"Gogebic, Michigan",63.88571428571429
"Grand Traverse, Michigan",66.51428571428572
"Gratiot, Michigan",54.64285714285715
"Hillsdale, Michigan",50.91428571428571
"Houghton, Michigan",65.12857142857142
"Huron, Michigan",59.128571428571426
"Ingham, Michigan",60.87142857142857
"Ionia, Michigan",55.88571428571429
"Iosco, Michigan",58.271428571428565
"Iron, Michigan",65.41428571428573
"Isabella, Michigan",59.2
"Jackson, Michigan",56.22857142857142
"Kalamazoo, Michigan",62.085714285714296
"Kalkaska, Michigan",56.68571428571429
"Kent, Michigan",63.699999999999996
"Keweenaw, Michigan",62.84285714285714
"Lake, Michigan",51.75714285714286
"Lapeer, Michigan",56.51428571428572
"Leelanau, Michigan",68.3
"Lenawee, Michigan",53.542857142857144
"Livingston, Michigan",66.05714285714285
"Luce, Michigan",56.74285714285714
"Mackinac, Michigan",64.6
"Macomb, Michigan",63.07142857142857
"Manistee, Michigan",60.457142857142856
"Marquette, Michigan",67.3
"Mason, Michigan",59.35714285714285
"Mecosta, Michigan",57.75714285714286
"Menominee, Michigan",65.45714285714286
"Midland, Michigan",61.1
"Missaukee, Michigan",54.24285714285715
"Monroe, Michigan",60.51428571428572
"Montcalm, Michigan",53.32857142857143
"Montmorency, Michigan",54.7
"Muskegon, Michigan",57.128571428571426
"Newaygo, Michigan",53.42857142857143
"Oakland, Michigan",64.54285714285716
"Oceana, Michigan",55.042857142857144
"Ogemaw, Michigan",56.42857142857143
"Ontonagon, Michigan",64.88571428571429
"Osceola, Michigan",53.14285714285713
"Oscoda, Michigan",54.28571428571429
"Otsego, Michigan",64.04285714285716
"Ottawa, Michigan",62.65714285714285
"Presque Isle, Michigan",62.45714285714286
"Roscommon, Michigan",59.142857142857146
"Saginaw, Michigan",58.84285714285715
"Sanilac, Michigan",55.4
"Schoolcraft, Michigan",62.65714285714286
"Shiawassee, Michigan",57.52857142857143
"St. Clair, Michigan",60.6
"St. Joseph, Michigan",53.27142857142858
"Tuscola, Michigan",53.15714285714286
"Van Buren, Michigan",55.2
"Washtenaw, Michigan",66.8
"Wayne, Michigan",55.714285714285715
"Wexford, Michigan",56.1
"Aitkin, Minnesota",58.82857142857143
"Anoka, Minnesota",65.17142857142856
"Becker, Minnesota",61.528571428571425
"Beltrami, Minnesota",57.98571428571428
"Benton, Minnesota",64.12857142857145
"Big Stone, Minnesota",61.07142857142857
"Blue Earth, Minnesota",65.88571428571429
"Brown, Minnesota",67.19999999999999
"Carlton, Minnesota",62.60000000000001
"Carver, Minnesota",71.07142857142857
"Cass, Minnesota",58.27142857142858
"Chippewa, Minnesota",63.18571428571429
"Chisago, Minnesota",62.42857142857142
"Clay, Minnesota",65.02857142857144
"Clearwater, Minnesota",52.48571428571428
"Cook, Minnesota",58.41428571428571
"Cottonwood, Minnesota",60.47142857142858
"Crow Wing, Minnesota",64.14285714285714
"Dakota, Minnesota",68.38571428571429
"Dodge, Minnesota",64.02857142857142
"Douglas, Minnesota",66.54285714285714
"Faribault, Minnesota",63.300000000000004
"Fillmore, Minnesota",62.08571428571428
"Freeborn, Minnesota",61.07142857142857
"Goodhue, Minnesota",66.78571428571429
"Grant, Minnesota",61.71428571428572
"Hennepin, Minnesota",68.57142857142857
"Houston, Minnesota",68.34285714285714
"Hubbard, Minnesota",60.77142857142858
"Isanti, Minnesota",60.77142857142858
"Itasca, Minnesota",60.84285714285715
"Jackson, Minnesota",60.642857142857146
"Kanabec, Minnesota",54.91428571428571
"Kandiyohi, Minnesota",60.48571428571428
"Kittson, Minnesota",58.24285714285714
"Koochiching, Minnesota",61.614285714285714
"Lac qui Parle, Minnesota",61.75714285714286
"Lake, Minnesota",62.228571428571435
"Lake of the Woods, Minnesota",58.84285714285714
"Le Sueur, Minnesota",63.58571428571428
"Lincoln, Minnesota",61.271428571428565
"Lyon, Minnesota",62.814285714285724
"Mahnomen, Minnesota",53.87142857142857
"Marshall, Minnesota",61.55714285714286
"Martin, Minnesota",60.62857142857143
"McLeod, Minnesota",63.31428571428571
"Meeker, Minnesota",61.42857142857143
"Mille Lacs, Minnesota",58.28571428571428
"Morrison, Minnesota",66.35714285714286
"Mower, Minnesota",63.385714285714286
"Murray, Minnesota",62.357142857142854
"Nicollet, Minnesota",69.04285714285714
"Nobles, Minnesota",57.042857142857144
"Norman, Minnesota",60.971428571428575
"Olmsted, Minnesota",65.97142857142858
"Otter Tail, Minnesota",63.457142857142856
"Pennington, Minnesota",60.957142857142856
"Pine, Minnesota",55.971428571428575
"Pipestone, Minnesota",57.05714285714286
"Polk, Minnesota",62.82857142857142
"Pope, Minnesota",64.91428571428573
"Ramsey, Minnesota",66.38571428571429
"Red Lake, Minnesota",62.62857142857143
"Redwood, Minnesota",62.728571428571435
"Renville, Minnesota",61.4
"Rice, Minnesota",64.95714285714287
"Rock, Minnesota",61.10000000000001
"Roseau, Minnesota",60.65714285714286
"Scott, Minnesota",68.68571428571428
"Sherburne, Minnesota",65.2
"Sibley, Minnesota",61.72857142857142
"St. Louis, Minnesota",63.042857142857144
"Stearns, Minnesota",67.9142857142857
"Steele, Minnesota",65.35714285714286
"Stevens, Minnesota",65.11428571428571
"Swift, Minnesota",63.35714285714287
"Todd, Minnesota",61.142857142857146
"Traverse, Minnesota",61.61428571428571
"Wabasha, Minnesota",67.95714285714287
"Wadena, Minnesota",57.95714285714286
"Waseca, Minnesota",62.85714285714285
"Washington, Minnesota",70.62857142857142
"Watonwan, Minnesota",56.714285714285715
"Wilkin, Minnesota",68.28571428571429
"Winona, Minnesota",68.57142857142857
"Wright, Minnesota",65.24285714285715
"Yellow Medicine, Minnesota",60.32857142857143
"Adams, Mississippi",47.285714285714285
"Alcorn, Mississippi",29.642857142857142
"Amite, Mississippi",34.15714285714286
"Attala, Mississippi",34.55714285714286
"Benton, Mississippi",26.157142857142855
"Bolivar, Mississippi",43.42857142857144
"Calhoun, Mississippi",27.685714285714283
"Carroll, Mississippi",37.44285714285714
"Chickasaw, Mississippi",30.285714285714285
"Choctaw, Mississippi",31.599999999999998
"Claiborne, Mississippi",44.614285714285714
"Clarke, Mississippi",30.814285714285713
"Clay, Mississippi",37.48571428571428
"Coahoma, Mississippi",43.98571428571428
"Copiah, Mississippi",37.5
"Covington, Mississippi",32.95714285714286
"DeSoto, Mississippi",48.68571428571429
"Forrest, Mississippi",45.35714285714287
"Franklin, Mississippi",34.18571428571429
"George, Mississippi",31.571428571428573
"Greene, Mississippi",31.028571428571432
"Grenada, Mississippi",40.02857142857143
"Hancock, Mississippi",53.34285714285715
"Harrison, Mississippi",54.90000000000001
"Hinds, Mississippi",50.3
"Holmes, Mississippi",35.471428571428575
"Humphreys, Mississippi",38.228571428571435
"Issaquena, Mississippi",33.17142857142857
"Itawamba, Mississippi",31.942857142857147
"Jackson, Mississippi",49.67142857142857
"Jasper, Mississippi",34.17142857142857
"Jefferson, Mississippi",38.65714285714285
"Jefferson Davis, Mississippi",35.285714285714285
"Jones, Mississippi",34.214285714285715
"Kemper, Mississippi",37.857142857142854
"Lafayette, Mississippi",50.07142857142857
"Lamar, Mississippi",44.42857142857143
"Lauderdale, Mississippi",40.58571428571429
"Lawrence, Mississippi",32.72857142857143
"Leake, Mississippi",32.52857142857143
"Lee, Mississippi",40.24285714285715
"Leflore, Mississippi",40.54285714285714
"Lincoln, Mississippi",34.92857142857143
"Lowndes, Mississippi",40.971428571428575
"Madison, Mississippi",54.67142857142857
"Marion, Mississippi",34.07142857142857
"Marshall, Mississippi",37.4
"Monroe, Mississippi",35.114285714285714
"Montgomery, Mississippi",36.300000000000004
"Neshoba, Mississippi",34.385714285714286
"Newton, Mississippi",32.17142857142857
"Noxubee, Mississippi",34.87142857142857
"Oktibbeha, Mississippi",45.728571428571435
"Panola, Mississippi",38.81428571428571
"Pearl River, Mississippi",39.728571428571435
"Perry, Mississippi",31.014285714285716
"Pike, Mississippi",39.114285714285714
"Pontotoc, Mississippi",31.11428571428571
"Prentiss, Mississippi",27.72857142857143
"Quitman, Mississippi",36.67142857142858
"Rankin, Mississippi",46.28571428571429
"Scott, Mississippi",33.72857142857143
"Sharkey, Mississippi",36.771428571428565
"Simpson, Mississippi",30.5
"Smith, Mississippi",31.014285714285712
"Stone, Mississippi",37.457142857142856
"Sunflower, Mississippi",40.42857142857143
"Tallahatchie, Mississippi",35.628571428571426
"Tate, Mississippi",36.971428571428575
"Tippah, Mississippi",27.61428571428571
"Tishomingo, Mississippi",29.75714285714286
"Tunica, Mississippi",40.4
"Union, Mississippi",31.085714285714285
"Walthall, Mississippi",33.0
"Warren, Mississippi",46.84285714285715
"Washington, Mississippi",44.98571428571428
"Wayne, Mississippi",30.142857142857142
"Webster, Mississippi",31.457142857142856
"Wilkinson, Mississippi",38.57142857142857
"Winston, Mississippi",32.671428571428564
"Yalobusha, Mississippi",31.414285714285715
"Yazoo, Mississippi",40.27142857142858
"Adair, Missouri",47.77142857142858
"Andrew, Missouri",54.1
"Atchison, Missouri",53.728571428571435
"Audrain, Missouri",49.17142857142857
"Barry, Missouri",43.285714285714285
"Barton, Missouri",43.142857142857146
"Bates, Missouri",43.357142857142854
"Benton, Missouri",46.699999999999996
"Bollinger, Missouri",43.64285714285713
"Boone, Missouri",59.82857142857143
"Buchanan, Missouri",51.88571428571429
"Butler, Missouri",44.285714285714285
"Caldwell, Missouri",46.57142857142857
"Callaway, Missouri",53.971428571428575
"Camden, Missouri",50.87142857142857
"Cape Girardeau, Missouri",54.27142857142858
"Carroll, Missouri",48.028571428571425
"Carter, Missouri",39.528571428571425
"Cass, Missouri",53.72857142857142
"Cedar, Missouri",42.42857142857143
"Chariton, Missouri",52.45714285714285
"Christian, Missouri",50.671428571428564
"Clark, Missouri",46.75714285714286
"Clay, Missouri",57.67142857142857
"Clinton, Missouri",49.55714285714286
"Cole, Missouri",59.75714285714286
"Cooper, Missouri",52.75714285714285
"Crawford, Missouri",45.48571428571428
"Dade, Missouri",34.77142857142857
"Dallas, Missouri",42.128571428571426
"Daviess, Missouri",43.228571428571435
"DeKalb, Missouri",46.67142857142857
"Dent, Missouri",42.471428571428575
"Douglas, Missouri",38.60000000000001
"Dunklin, Missouri",38.0
"Franklin, Missouri",55.42857142857144
"Gasconade, Missouri",50.89999999999999
"Gentry, Missouri",46.142857142857146
"Greene, Missouri",51.25714285714286
"Grundy, Missouri",47.3
"Harrison, Missouri",47.5
"Henry, Missouri",47.82857142857143
"Hickory, Missouri",40.614285714285714
"Holt, Missouri",50.98571428571428
"Howard, Missouri",51.3
"Howell, Missouri",41.357142857142854
"Iron, Missouri",42.971428571428575
"Jackson, Missouri",55.34285714285714
"Jasper, Missouri",45.67142857142857
"Jefferson, Missouri",55.5
"Johnson, Missouri",53.62857142857143
"Knox, Missouri",46.82857142857143
"Laclede, Missouri",43.24285714285714
"Lafayette, Missouri",49.17142857142857
"Lawrence, Missouri",43.385714285714286
"Lewis, Missouri",47.300000000000004
"Lincoln, Missouri",51.042857142857144
"Linn, Missouri",49.21428571428572
"Livingston, Missouri",49.300000000000004
"Macon, Missouri",47.89999999999999
"Madison, Missouri",42.92857142857143
"Maries, Missouri",47.54285714285714
"Marion, Missouri",51.25714285714285
"McDonald, Missouri",39.785714285714285
"Mercer, Missouri",47.37142857142857
"Miller, Missouri",47.42857142857143
"Mississippi, Missouri",38.371428571428574
"Moniteau, Missouri",50.04285714285714
"Monroe, Missouri",48.67142857142857
"Montgomery, Missouri",48.728571428571435
"Morgan, Missouri",45.714285714285715
"New Madrid, Missouri",41.01428571428571
"Newton, Missouri",44.10000000000001
"Nodaway, Missouri",53.31428571428571
"Oregon, Missouri",39.528571428571425
"Osage, Missouri",55.24285714285715
"Ozark, Missouri",40.042857142857144
"Pemiscot, Missouri",36.771428571428565
"Perry, Missouri",56.58571428571428
"Pettis, Missouri",49.07142857142857
"Phelps, Missouri",50.971428571428575
"Pike, Missouri",50.42857142857143
"Platte, Missouri",60.08571428571428
"Polk, Missouri",43.3142857142857
"Pulaski, Missouri",46.728571428571435
"Putnam, Missouri",46.457142857142856
"Ralls, Missouri",51.885714285714286
"Randolph, Missouri",47.9
"Ray, Missouri",50.42857142857143
"Reynolds, Missouri",37.12857142857143
"Ripley, Missouri",39.0
"Saline, Missouri",49.18571428571429
"Schuyler, Missouri",45.0
"Scotland, Missouri",45.457142857142856
"Scott, Missouri",45.84285714285715
"Shannon, Missouri",36.15714285714286
